order_id,order_timestamp,order_cusip,order_direction,order_size,order_price,order_source,apex_trade_no,apex_timestamp,apex_cusip,apex_type,apex_quantity,apex_rate,apex_shortcode
,2025-04-29 07:02:58.396,912797QJ9,Sell,12.000000,4.330000,BTEC_REPO_US,3495503,2025-04-29 07:02:58,912797QJ9,REP,12000000,4.330000,BTEC
,2025-04-29 07:04:03.431,91282CBL4,Buy,25.000000,4.420000,BTEC_REPO_US,3495596,2025-04-29 07:04:21,91282CBL4,REV,25000000,4.420000,BTEC
,2025-04-29 07:04:03.482,91282CBL4,Buy,25.000000,4.420000,BTEC_REPO_US,3495596,2025-04-29 07:04:21,91282CBL4,REV,25000000,4.420000,BTEC
,2025-04-29 07:04:04.482,91282CBL4,Buy,25.000000,4.420000,BTEC_REPO_US,3495596,2025-04-29 07:04:21,91282CBL4,REV,25000000,4.420000,BTEC
,2025-04-29 07:04:05.483,91282CBL4,Buy,25.000000,4.420000,BTEC_REPO_US,3495596,2025-04-29 07:04:21,91282CBL4,REV,25000000,4.420000,BTEC
,2025-04-29 07:04:06.481,91282CBL4,Buy,25.000000,4.420000,BTEC_REPO_US,3495596,2025-04-29 07:04:21,91282CBL4,REV,25000000,4.420000,BTEC
,2025-04-29 07:04:07.483,91282CBL4,Buy,25.000000,4.420000,BTEC_REPO_US,3495596,2025-04-29 07:04:21,91282CBL4,REV,25000000,4.420000,BTEC
,2025-04-29 07:04:50.482,91282CLV1,Buy,25.000000,4.390000,BTEC_REPO_US,3495722,2025-04-29 07:05:08,91282CLV1,REV,25000000,4.390000,BTEC
,2025-04-29 07:04:51.484,91282CLV1,Buy,25.000000,4.390000,BTEC_REPO_US,3495722,2025-04-29 07:05:08,91282CLV1,REV,25000000,4.390000,BTEC
,2025-04-29 07:04:52.483,91282CLV1,Buy,25.000000,4.390000,BTEC_REPO_US,3495722,2025-04-29 07:05:08,91282CLV1,REV,25000000,4.390000,BTEC
,2025-04-29 07:08:06.936,912810RW0,Buy,25.000000,4.390000,DEALERWEB_REPO,3495817,2025-04-29 07:08:24,912810RW0,REV,25000000,4.390000,DEAL
,2025-04-29 07:08:06.936,912810RW0,Sell,25.000000,4.370000,BTEC_REPO_US,3495818,2025-04-29 07:08:24,912810RW0,REP,25000000,4.370000,BTEC
,2025-04-29 07:14:40.504,91282CMR9,Buy,50.000000,4.390000,BTEC_REPO_US,3496050,2025-04-29 07:14:58,91282CMR9,REV,50000000,4.390000,BTEC
,2025-04-29 07:14:40.505,91282CMR9,Sell,25.000000,4.370000,BTEC_REPO_US,3496049,2025-04-29 07:14:40,91282CMR9,REP,25000000,4.370000,BTEC
,2025-04-29 07:15:25.349,912810PS1,Buy,25.000000,4.330000,BTEC_REPO_US,3496052,2025-04-29 07:15:43,912810PS1,REV,25000000,4.330000,BTEC
,2025-04-29 07:15:25.349,912810PS1,Sell,25.000000,4.310000,DEALERWEB_REPO,3496051,2025-04-29 07:15:43,912810PS1,REP,25000000,4.310000,DEAL
,2025-04-29 07:22:07.809,912828YS3,Buy,37.000000,4.350000,BTEC_REPO_US,3496111,2025-04-29 07:22:07,912828YS3,REV,37000000,4.350000,BTEC
,2025-04-29 07:22:07.809,912828YS3,Sell,25.000000,4.330000,BTEC_REPO_US,3496113,2025-04-29 07:22:25,912828YS3,REP,25000000,4.330000,BTEC
,2025-04-29 07:22:57.476,91282CMR9,Buy,50.000000,4.390000,BTEC_REPO_US,3496050,2025-04-29 07:14:58,91282CMR9,REV,50000000,4.390000,BTEC
,2025-04-29 07:22:57.476,91282CMR9,Sell,25.000000,4.370000,DEALERWEB_REPO,3496116,2025-04-29 07:23:15,91282CMR9,REP,25000000,4.370000,DEAL
